"","X.2","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","jogador","id_jogador","jogador..3","jogador_apelido","Temporada","id_equipe","equipe","played_minutes","tried_two_points","made_two_points","lost_two_points","two_points","tried_three_points","made_three_points","lost_three_points","three_points","tried_free_throw_points","made_free_throw_points","lost_free_throw_points","tried_points","lost_points","total_points","offensive_rebounds","defensive_rebounds","total_assists","steals","free_throw_points","correct_two_points_throws","wrong_two_points_throws","two_points_throws_total","wrong_throws","tried_dunk_points","dunk_points","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","pos","exp","maxPosition","posGroup","totalPos","range","type","posingles","pos1","PG","SG","SF","PF","C"
"369",369,"AlaPivo",0.0566357327151917,0.00241088275999483,0.818003479053646,0.00256207469826331,0.120387830772904,"Jefferson William Andrade da Silva Antônio",154,"Jefferson William Andrade da Silva Antônio","Jefferson","NBB 3",2,"Flamengo",426.71674,0.168730197929427,0.098425948792166,0.0703042491372614,0.196851897584332,0.145295448217007,0.0679607741660194,0.0773346740509875,0.203882322498058,0.0867085739359557,0.0632738242235353,0.0234347497124205,0.860055314445831,0,0.464008044305925,0.0679607741660194,0.159356298044459,0.0304651746261466,0.0257782246836625,0.0632738242235353,0.098425948792166,0.0703042491372614,0.168730197929427,0.494473218932072,0.0140608498274523,0.0140608498274523,0.0679607741660194,0.145295448217007,0.0773346740509875,0.0632738242235353,0.0234347497124205,0.0867085739359557,0.227317072210479,0.0187477997699364,0.133578073360797,0.0632738242235353,0.133578073360797,0.133578073360797,0.0585868742810512,0.051556449367325,"AlaPivo",9,0.818003479053646,"PF",1,80,"Specialist","Power Forward","PF",0.00256207469826331,0.00241088275999483,0.0566357327151917,0.818003479053646,0.120387830772904
"370",370,"Ala",0.521655642515867,0.146648400398141,0.103922596852065,0.0971711292173942,0.130602231016533,"Jefferson de Souza Sobral",70,"Jefferson de Souza Sobral","J, Sobral","NBB 3",10,"Araraquara",707.6836,0.227502799273574,0.107392625744047,0.120110173529526,0.214785251488094,0.127175477854793,0.028261217301065,0.0989142605537277,0.0847836519031951,0.11304486920426,0.0876097736333016,0.0254350955709585,0.949576901315786,0,0.387178677024591,0.0254350955709585,0.0960881388236212,0.0551093737370768,0.0395657042214911,0.0876097736333016,0.107392625744047,0.120110173529526,0.227502799273574,0.63446432840891,0.00565224346021301,0.00565224346021301,0.028261217301065,0.127175477854793,0.0989142605537277,0.0876097736333016,0.0254350955709585,0.11304486920426,0.12152323439458,0.00847836519031952,0.101740382283834,0.130001599584899,0.101740382283834,0.101740382283834,0.0593485563322366,0.0494571302768638,"Pivo",5,0.521655642515867,"SF",1,50,"Specialist","Center","C",0.0971711292173942,0.146648400398141,0.521655642515867,0.103922596852065,0.130602231016533
"371",371,"Ala",0.731144171004239,0.061605488014256,0.120161395609649,0.053584295540177,0.0335046498316797,"Jhonatan Luz dos Santos",26,"Jhonatan Luz dos Santos","Jhonatan","NBB 3",15,"Limeira",736.8501,0.123498660039539,0.0664992784828285,0.0569993815567101,0.132998556965657,0.131641428833354,0.0461423564982891,0.0854990723350652,0.138427069494867,0.107213122451907,0.0868562004673678,0.0203569219845393,0.749134729031047,0,0.358281826927892,0.0379995877044734,0.0841419442027625,0.0624278940859206,0.0407138439690787,0.0868562004673678,0.0664992784828285,0.0569993815567101,0.123498660039539,0.469566333776707,0.0135712813230262,0.0135712813230262,0.0461423564982891,0.131641428833354,0.0854990723350652,0.0868562004673678,0.0203569219845393,0.107213122451907,0.122141531907236,0.00949989692611835,0.127570044436446,0.123498660039539,0.127570044436446,0.127570044436446,0.0664992784828285,0.0583565096890127,"Ala",8,0.731144171004239,"SF",1,70,"Specialist","Small Forward","SF",0.053584295540177,0.061605488014256,0.731144171004239,0.120161395609649,0.0335046498316797
"372",372,"Armador",0.0277291965148086,0.0979867274984483,0.00347137074806725,0.867792593390796,0.00302011184787968,"Joel Gabriel Muñoz Castillo",342,"Joel Gabriel Muñoz Castillo","Muñoz","NBB 3",22,"Vitória (ES)",760.9001,0.15376525775197,0.0775397453621047,0.0762255123898656,0.155079490724209,0.0827966772510609,0.0302273583614984,0.0525693188895625,0.0906820750844953,0.102510171834647,0.0893678421122563,0.0131423297223906,0.65843071909177,0,0.335129407920961,0.0275988924170203,0.0591404837507578,0.135365996140623,0.0578262507785188,0.0893678421122563,0.0775397453621047,0.0762255123898656,0.15376525775197,0.475752335950541,0,0,0.0302273583614984,0.0827966772510609,0.0525693188895625,0.0893678421122563,0.0131423297223906,0.102510171834647,0.0867393761677781,0.00394269891671719,0.0788539783343438,0.132737530196145,0.0788539783343438,0.0788539783343438,0.102510171834647,0.0814824442788219,"Armador",4,0.867792593390796,"PG",1,80,"Specialist","Point Guard","PG",0.867792593390796,0.0979867274984483,0.0277291965148086,0.00347137074806725,0.00302011184787968
"373",373,"AlaPivo",0.0565458167749976,0.0016855051640168,0.885490225325422,0.00172328054450358,0.0545551721910604,"Jordan Burger",839,"Jordan Burger","Jordan","NBB 3",17,"Paulistano",612.03313,0.194433918961217,0.102935604155938,0.0914983148052786,0.205871208311877,0.0751593300186217,0.0277762741373167,0.047383055881305,0.0833288224119502,0.120908487421261,0.073525431539956,0.047383055881305,0.73525431539956,0,0.362725462263783,0.0653559391466276,0.101301705677273,0.0245084771799853,0.021240680222654,0.073525431539956,0.102935604155938,0.0914983148052786,0.194433918961217,0.539186497959678,0.0196067817439883,0.0196067817439883,0.0277762741373167,0.0751593300186217,0.047383055881305,0.073525431539956,0.047383055881305,0.120908487421261,0.1666576448239,0.00490169543599707,0.068623736103959,0.0980339087199414,0.068623736103959,0.068623736103959,0.0669898376252933,0.0457491574026393,"AlaPivo",3,0.885490225325422,"PF",1,80,"Specialist","Power Forward","PF",0.00172328054450358,0.0016855051640168,0.0565458167749976,0.885490225325422,0.0545551721910604
"374",374,"AlaPivo",0.0839685582888062,0.00205759270153729,0.862020312186471,0.00204955683754989,0.0499039799856351,"Joseph Delano Shipp Iii",442,"Joseph Delano Shipp Iii","Shipp","NBB 3",19,"São José",444.3334,0.218304543390166,0.132783175876493,0.0855213675136733,0.265566351752985,0.0855213675136733,0.0270067476358968,0.0585146198777765,0.0810202429076905,0.121530364361536,0.108026990543587,0.0135033738179484,0.814703553682888,0,0.454613585204263,0.0630157444837593,0.12828205127051,0.0360089968478624,0.0292573099388882,0.108026990543587,0.132783175876493,0.0855213675136733,0.218304543390166,0.639159694049558,0.0180044984239312,0.0180044984239312,0.0270067476358968,0.0855213675136733,0.0585146198777765,0.108026990543587,0.0135033738179484,0.121530364361536,0.191297795754269,0.00900224921196561,0.033758434544871,0.0720179936957249,0.033758434544871,0.033758434544871,0.0427606837568366,0.0360089968478624,"AlaPivo",2,0.862020312186471,"PF",1,80,"Specialist","Power Forward","PF",0.00204955683754989,0.00205759270153729,0.0839685582888062,0.862020312186471,0.0499039799856351
"375",375,"Armador",0.0316019904421625,0.0960660216164518,0.00497734580390247,0.863084250248814,0.00427039188866935,"José Anibal Arantes Limonta Silva",80,"José Anibal Arantes Limonta Silva","Zezinho","NBB 3",26,"Assis",561.63357,0.094367578490723,0.0391714476753945,0.0551961308153286,0.0783428953507889,0.0747818546530258,0.0284883255821051,0.0462935290709207,0.0854649767463152,0.0836844563974336,0.0462935290709207,0.0373909273265129,0.496765177337957,0,0.210101401168025,0.0195857238376972,0.0854649767463152,0.112172781979539,0.0356104069776313,0.0462935290709207,0.0391714476753945,0.0551961308153286,0.094367578490723,0.309810540705393,0,0,0.0284883255821051,0.0747818546530258,0.0462935290709207,0.0462935290709207,0.0373909273265129,0.0836844563974336,0.105050700584012,0,0.103270180235131,0.0836844563974336,0.103270180235131,0.103270180235131,0.0819039360485521,0.0676597732574995,"Armador",4,0.863084250248814,"PG",1,80,"Specialist","Point Guard","PG",0.863084250248814,0.0960660216164518,0.0316019904421625,0.00497734580390247,0.00427039188866935
"376",376,"Pivo",0.0084727798050765,0.0122872655352272,0.0388821027191589,0.0108517176179443,0.929506134322593,"José Estevam Ferreira Junior",36,"José Estevam Ferreira Junior","Estevão","NBB 3",20,"Uberlândia",843.2833,0.307132846102846,0.158902708022322,0.148230138080524,0.317805416044644,0.00355752331393258,0.00118584110464419,0.00237168220928839,0.00355752331393258,0.0889380828483144,0.0581062141275654,0.030831868720749,0.713876344995804,0,0.379469153486142,0.0865664006390261,0.160088549126966,0.0142300932557303,0.0166017754650187,0.0581062141275654,0.158902708022322,0.148230138080524,0.307132846102846,0.615451533310336,0.0640354196507864,0.0640354196507864,0.00118584110464419,0.00355752331393258,0.00237168220928839,0.0581062141275654,0.030831868720749,0.0889380828483144,0.246654949765992,0.0379469153486142,0.106725699417977,0.0782655129065167,0.106725699417977,0.106725699417977,0.0486194852904119,0.024902663197528,"Pivo",6,0.929506134322593,"C",1,90,"Specialist","Center","C",0.0108517176179443,0.0122872655352272,0.0084727798050765,0.0388821027191589,0.929506134322593
"377",377,"AlaArmador",0.138540388742979,0.588911276596083,0.0107404348207582,0.25394951468643,0.00785838515374977,"José Roberto Nardi Duarte",134,"José Roberto Nardi Duarte","Betinho","NBB 3",17,"Paulistano",745.8666,0.253396518894934,0.112620675064415,0.140775843830519,0.22524135012883,0.159545956341255,0.0589917821765983,0.100554174164656,0.176975346529795,0.227922794773221,0.183678958140772,0.0442438366324488,1.21335370158685,0,0.585895654799397,0.0254737241217129,0.100554174164656,0.0884876732648975,0.0630139491431846,0.183678958140772,0.112620675064415,0.140775843830519,0.253396518894934,0.878173121037998,0.0080443339331725,0.0080443339331725,0.0589917821765983,0.159545956341255,0.100554174164656,0.183678958140772,0.0442438366324488,0.227922794773221,0.126027898286369,0.0080443339331725,0.100554174164656,0.223900627806635,0.100554174164656,0.100554174164656,0.101894896486852,0.0777618946873342,"AlaArmador",9,0.588911276596083,"SG,PG",2,50,"Versatile","Shooting Guard","SG",0.25394951468643,0.588911276596083,0.138540388742979,0.0107404348207582,0.00785838515374977
"378",378,"Pivo",0.01471588788386,0.0177217581388596,0.0829140928806601,0.0149463306269091,0.869701930469711,"José Victor Ferreira Jerônimo",627,"José Victor Ferreira Jerônimo","Jerônimo","NBB 3",17,"Paulistano",133.16673,0.217772111697869,0.0901125979439459,0.127659513753923,0.180225195887892,0,0,0,0,0.15018766323991,0.030037532647982,0.120150130591928,0.585731886635648,0,0.210262728535874,0.0826032147819504,0.142678280077914,0,0.0225281494859865,0.030037532647982,0.0901125979439459,0.127659513753923,0.217772111697869,0.488109905529707,0.0600750652959639,0.0600750652959639,0,0,0,0.030037532647982,0.120150130591928,0.15018766323991,0.225281494859865,0.00750938316199549,0.0901125979439459,0.0826032147819504,0.0901125979439459,0.0901125979439459,0.0450562989719729,0.015018766323991,"Pivo",4,0.869701930469711,"C",1,80,"Specialist","Center","C",0.0149463306269091,0.0177217581388596,0.01471588788386,0.0829140928806601,0.869701930469711
"379",379,"Ala",0.746924087932046,0.0924751554963541,0.0689926240722233,0.0687542977555203,0.0228538347438565,"João Gabriel Abreu Fidélis",158,"João Gabriel Abreu Fidélis","João","NBB 3",22,"Vitória (ES)",180.56676,0.121838593105398,0.0443049429474173,0.0775336501579803,0.0886098858948347,0.132914828842252,0.0276905893421358,0.105224239500116,0.0830717680264075,0.0775336501579803,0.0609192965526988,0.0166143536052815,0.719955322895532,0,0.232600950473941,0.0110762357368543,0.0498430608158445,0.033228707210563,0.0166143536052815,0.0609192965526988,0.0443049429474173,0.0775336501579803,0.121838593105398,0.40982072226361,0,0,0.0276905893421358,0.132914828842252,0.105224239500116,0.0609192965526988,0.0166143536052815,0.0775336501579803,0.0609192965526988,0.0110762357368543,0.160605418184388,0.116300475236971,0.160605418184388,0.160605418184388,0.138452946710679,0.105224239500116,"Ala",3,0.746924087932046,"SF",1,70,"Specialist","Small Forward","SF",0.0687542977555203,0.0924751554963541,0.746924087932046,0.0689926240722233,0.0228538347438565
"380",380,"Pivo",0.0273518073408399,0.0199024536688158,0.108255798869033,0.0175643187478373,0.826925621373474,"João Victor Chaves Ramalho",285,"João Victor Chaves Ramalho","João Victor","NBB 3",1,"Joinville",150.2167,0.226339681273786,0.113169840636893,0.113169840636893,0.226339681273786,0.0998557417384352,0.019971148347687,0.0798845933907482,0.0599134450430611,0.0599134450430611,0.0465993461446031,0.013314098898458,0.81216003280594,0,0.332852472461451,0.0998557417384352,0.0931986922892062,0.0399422966953741,0.019971148347687,0.0465993461446031,0.113169840636893,0.113169840636893,0.226339681273786,0.525906906489092,0.013314098898458,0.013314098898458,0.019971148347687,0.0998557417384352,0.0798845933907482,0.0465993461446031,0.013314098898458,0.0599134450430611,0.193054434027641,0,0.179740335129183,0.0732275439415191,0.179740335129183,0.179740335129183,0.106512791187664,0.0665704944922901,"Pivo",3,0.826925621373474,"C",1,80,"Specialist","Center","C",0.0175643187478373,0.0199024536688158,0.0273518073408399,0.108255798869033,0.826925621373474
"381",381,"Armador",0.0273430303677547,0.0894735499386088,0.0039164412844627,0.876012385402698,0.0032545930064762,"Juan Pablo Figueroa",423,"Juan Pablo Figueroa","Figueroa","NBB 3",18,"Pinheiros",1164.46667,0.0747123144366167,0.0369267761008565,0.0377855383357602,0.0738535522017131,0.0987576570139187,0.0300566782216274,0.0687009787922912,0.0901700346648822,0.0360680138659529,0.0274803915169165,0.00858762234903641,0.481765613780942,0,0.191503978383512,0.0206102936376874,0.0626896431479658,0.11078032830257,0.0498082096244111,0.0274803915169165,0.0369267761008565,0.0377855383357602,0.0747123144366167,0.243888474712634,0,0,0.0300566782216274,0.0987576570139187,0.0687009787922912,0.0274803915169165,0.00858762234903641,0.0360680138659529,0.0832999367856531,0.00085876223490364,0.0824411745507495,0.0704185032620985,0.0824411745507495,0.0824411745507495,0.042938111745182,0.0369267761008565,"Armador",5,0.876012385402698,"PG",1,80,"Specialist","Point Guard","PG",0.876012385402698,0.0894735499386088,0.0273430303677547,0.0039164412844627,0.0032545930064762
"382",382,"Armador",0.0204377168694483,0.066572909193621,0.00360774124800846,0.906019667399948,0.00336196528897398,"Larry James Taylor Jr",192,"Larry James Taylor Jr","Larry","NBB 3",13,"Bauru",1153.5665,0.213251685100079,0.117028363774433,0.0962233213256453,0.234056727548867,0.104025212243941,0.0355419475166798,0.0684832647272611,0.106625842550039,0.113560856699635,0.0832201697951527,0.0303406869044828,0.852139863631616,0,0.423902739894059,0.0424769616662759,0.106625842550039,0.178576614352099,0.058080743502867,0.0832201697951527,0.117028363774433,0.0962233213256453,0.213251685100079,0.595544340096562,0.00173375353739901,0.00173375353739901,0.0355419475166798,0.104025212243941,0.0684832647272611,0.0832201697951527,0.0303406869044828,0.113560856699635,0.149102804216315,0.00606813738089655,0.061548250577665,0.130898392073626,0.061548250577665,0.061548250577665,0.0788857859516552,0.065015757652463,"Armador",9,0.906019667399948,"PG",1,90,"Specialist","Point Guard","PG",0.906019667399948,0.066572909193621,0.0204377168694483,0.00360774124800846,0.00336196528897398
"383",383,"AlaPivo",0.162938893333423,0.00332260955775546,0.807008163412121,0.00313021860362895,0.0236001150930719,"Leandro Da Cruz Silva",165,"Leandro Da Cruz Silva","Leandro Silva","NBB 3",16,"Minas",676.3168,0.0783656416637883,0.0399221193381563,0.038443522325632,0.0798442386763126,0.164124268390198,0.057665283488448,0.10645898490175,0.172995850465344,0.0487937014133022,0.038443522325632,0.0103501790876702,0.697897789911473,0,0.291283611467289,0.0266147462254375,0.102023193864177,0.0295719402504862,0.0295719402504862,0.038443522325632,0.0399221193381563,0.038443522325632,0.0783656416637883,0.311983969642629,0.00887158207514585,0.00887158207514585,0.057665283488448,0.164124268390198,0.10645898490175,0.038443522325632,0.0103501790876702,0.0487937014133022,0.128637940089615,0.0162645671377674,0.121244955026993,0.0547080894633994,0.121244955026993,0.121244955026993,0.0561866864759237,0.0414007163506806,"AlaPivo",5,0.807008163412121,"PF",1,80,"Specialist","Power Forward","PF",0.00313021860362895,0.00332260955775546,0.162938893333423,0.807008163412121,0.0236001150930719
"384",384,"Pivo",0.014438019914735,0.0167227691888831,0.0467593398378433,0.0148639086987077,0.907215962359831,"Leonardo Di Pacce Dos Santos",102,"Leonardo Di Pacce Dos Santos","Morro","NBB 3",18,"Pinheiros",871.28333,0.231841919895334,0.152648392802373,0.0791935270929607,0.305296785604747,0.00229546455341915,0.00114773227670958,0.00114773227670958,0.00344319683012873,0.114773227670958,0.0803412593696703,0.0344319683012873,0.585343461121883,0,0.389081241804546,0.075750330262832,0.143466534588697,0.0436138265149639,0.0286933069177394,0.0803412593696703,0.152648392802373,0.0791935270929607,0.231841919895334,0.580752532015045,0.1078868340107,0.1078868340107,0.00114773227670958,0.00229546455341915,0.00114773227670958,0.0803412593696703,0.0344319683012873,0.114773227670958,0.219216864851529,0.0482047556218022,0.117068692224377,0.0987049757970235,0.117068692224377,0.117068692224377,0.0436138265149639,0.0332842360245777,"Pivo",8,0.907215962359831,"C",1,90,"Specialist","Center","C",0.0148639086987077,0.0167227691888831,0.014438019914735,0.0467593398378433,0.907215962359831
"385",385,"Pivo",0.0110618264518154,0.0144029443385643,0.0687478034174252,0.0125665694724912,0.893220856319704,"Lucas Cipolini Alves",427,"Lucas Cipolini Alves","Cipolini","NBB 3",20,"Uberlândia",713.31653,0.281782338620416,0.172433968409508,0.109348370210908,0.344867936819016,0.0196266305506757,0.00140190218219112,0.0182247283684846,0.00420570654657337,0.106544565846525,0.0771046200205118,0.0294399458260136,0.728989134739384,0,0.426178263386101,0.0728989134739384,0.119161685486245,0.0280380436438225,0.011215217457529,0.0771046200205118,0.172433968409508,0.109348370210908,0.281782338620416,0.656090221265446,0.126171196397201,0.126171196397201,0.00140190218219112,0.0196266305506757,0.0182247283684846,0.0771046200205118,0.0294399458260136,0.106544565846525,0.192060598960184,0.0182247283684846,0.0644875003807917,0.0827122287492763,0.0644875003807917,0.0644875003807917,0.0602817938342183,0.0476646741944982,"Pivo",7,0.893220856319704,"C",1,80,"Specialist","Center","C",0.0125665694724912,0.0144029443385643,0.0110618264518154,0.0687478034174252,0.893220856319704
